book-imbalnace-0.2-5-1,mid_price_top,mid_price_wt,mid_price_mkt,mid_price_del,timestamp
634.0630791932344,46032000.0,46031900.0,0.1,46031875.0,2023-10-27 20:37:19
1118.8280198425055,46032000.0,46032300.0,0.1,46032375.0,2023-10-27 20:37:24
1464.2585146576166,46033000.0,46033000.0,0.2,46033000.0,2023-10-27 20:37:29
1872.5468898192048,46033000.0,46033300.0,0.1,46033375.0,2023-10-27 20:37:34
780.0875884741545,46034000.0,46034000.0,0.0,46034000.0,2023-10-27 20:37:39
4803.400704972446,46028000.0,46031000.0,0.1,46031750.0,2023-10-27 20:37:44
-383.60691088438034,46034500.0,46034500.0,0.1,46034500.0,2023-10-27 20:37:49
4510.088674485683,46028000.0,46031200.0,0.1,46032000.0,2023-10-27 20:37:54
5692.33946595341,46028000.0,46031300.0,0.1,46032125.0,2023-10-27 20:37:59
-1148.8598622009158,46023500.0,46021800.0,1.1,46021375.0,2023-10-27 20:38:04
-717.3135844394565,46023500.0,46022200.0,0.9,46021875.0,2023-10-27 20:38:09
-286.054010219872,46029500.0,46028400.0,0.1,46028125.0,2023-10-27 20:38:14
-63.62153996527195,46027000.0,46025600.0,0.6,46025250.0,2023-10-27 20:38:19
-67.18063398450613,46028000.0,46027000.0,0.1,46026750.0,2023-10-27 20:38:24
66.61990658193827,46027500.0,46026500.0,0.1,46026250.0,2023-10-27 20:38:29
459.2976620197296,46028000.0,46027700.0,0.1,46027625.0,2023-10-27 20:38:34
482.19723308831453,46028000.0,46027200.0,0.1,46027000.0,2023-10-27 20:38:39
354.3626707494259,46028000.0,46027200.0,0.1,46027000.0,2023-10-27 20:38:44
855.5588399618864,46028000.0,46028100.0,0.0,46028125.0,2023-10-27 20:38:49
1026.5010419413447,46027500.0,46027500.0,0.4,46027500.0,2023-10-27 20:38:54
152.50682260096073,46028500.0,46028000.0,0.6,46027875.0,2023-10-27 20:38:59
608.2247934490442,46027000.0,46026500.0,0.3,46026375.0,2023-10-27 20:39:03
1540.2894512936473,46028500.0,46029100.0,0.1,46029250.0,2023-10-27 20:39:08
186.7230895832181,46028000.0,46027900.0,0.3,46027875.0,2023-10-27 20:39:13
1151.6155870780349,46028000.0,46028000.0,0.2,46028000.0,2023-10-27 20:39:18
974.2377143725753,46027500.0,46027600.0,0.2,46027625.0,2023-10-27 20:39:23
417.85679998248816,46027500.0,46027200.0,0.1,46027125.0,2023-10-27 20:39:28
360.34046664088964,46027500.0,46026800.0,0.1,46026625.0,2023-10-27 20:39:33
476.91021970659494,46027500.0,46026800.0,0.1,46026625.0,2023-10-27 20:39:38
3760.4078180789948,46020500.0,46022900.0,0.1,46023500.0,2023-10-27 20:39:43
3933.387681849301,46020000.0,46022200.0,0.1,46022750.0,2023-10-27 20:39:48
1437.784347102046,46018500.0,46019500.0,0.0,46019750.0,2023-10-27 20:39:53
1318.8483955264091,46018500.0,46019400.0,0.0,46019625.0,2023-10-27 20:39:58
2390.0304763540626,46019000.0,46020400.0,0.1,46020750.0,2023-10-27 20:40:03
1480.7389710471034,46019000.0,46020500.0,0.1,46020875.0,2023-10-27 20:40:08
-224.0125764682889,46021000.0,46021300.0,0.1,46021375.0,2023-10-27 20:40:13
-821.9044071733952,46019000.0,46018600.0,0.1,46018500.0,2023-10-27 20:40:18
994.6677929311991,46019000.0,46020400.0,0.1,46020750.0,2023-10-27 20:40:23
-201.16428896784782,46018500.0,46018900.0,0.1,46019000.0,2023-10-27 20:40:28
603.5474986582994,46018500.0,46019000.0,0.0,46019125.0,2023-10-27 20:40:33
-485.6704658269882,46017000.0,46016400.0,0.1,46016250.0,2023-10-27 20:40:38
-3998.3480570688844,46025500.0,46022300.0,0.1,46021500.0,2023-10-27 20:40:43
1048.22575686872,46032000.0,46031400.0,0.1,46031250.0,2023-10-27 20:40:48
3557.1514236554503,46030000.0,46031600.0,0.0,46032000.0,2023-10-27 20:40:53
1189.3851822987199,46029500.0,46030500.0,0.1,46030750.0,2023-10-27 20:40:58
496.7792497649789,46029500.0,46029000.0,0.1,46028875.0,2023-10-27 20:41:03
329.2751677855849,46029500.0,46029000.0,0.0,46028875.0,2023-10-27 20:41:08
329.2751677855849,46029500.0,46029000.0,0.0,46028875.0,2023-10-27 20:41:13
1400.0323683097959,46030000.0,46029900.0,1.0,46029875.0,2023-10-27 20:41:18
1101.5685358047485,46030000.0,46029700.0,1.0,46029625.0,2023-10-27 20:41:22
1478.3694445341825,46028500.0,46028700.0,1.0,46028750.0,2023-10-27 20:41:27
1474.800246194005,46028500.0,46028700.0,1.0,46028750.0,2023-10-27 20:41:32
1474.800246194005,46028500.0,46028700.0,1.0,46028750.0,2023-10-27 20:41:37
1474.800246194005,46028500.0,46028700.0,1.0,46028750.0,2023-10-27 20:41:42
1327.1307295933366,46030000.0,46029700.0,1.0,46029625.0,2023-10-27 20:41:47
1327.1307295933366,46030000.0,46029700.0,1.0,46029625.0,2023-10-27 20:41:52
1089.526220306754,46030000.0,46029700.0,0.9,46029625.0,2023-10-27 20:41:57
1310.2594328597188,46030000.0,46029700.0,0.9,46029625.0,2023-10-27 20:42:02
2716.176362223923,46030500.0,46031600.0,0.1,46031875.0,2023-10-27 20:42:07
970.0622595623136,46029000.0,46028400.0,1.0,46028250.0,2023-10-27 20:42:12
970.9915677309036,46029000.0,46028400.0,1.0,46028250.0,2023-10-27 20:42:17
838.4943160414696,46029500.0,46028700.0,0.8,46028500.0,2023-10-27 20:42:22
1283.324981674552,46029500.0,46028900.0,0.8,46028750.0,2023-10-27 20:42:27
